name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
EL REY MARKET · Visited link,"7600 National Turnpike, Louisville, KY 40214",,(502) 384-0949,,4.2,,38.1392744,-85.7903667,Supermarkets/Full-Service Groceries in Louisville 40214
Pic Pac Southside Drive · Visited link,"6629 Southside Dr, Louisville, KY 40214",facebook.com,(502) 366-9389,,4.2,"·
In-store pickup",38.1392744,-85.7903667,Supermarkets/Full-Service Groceries in Louisville 40214
Galan's Meat Market & Deli · Visited link,"2801 W Market St, Louisville, KY 40212",galansmeat.com,(502) 614-8514,,4.3,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2601313,-85.8337452,Supermarkets/Full-Service Groceries in Louisville 40214
Kroger · Visited link,"3165 S 2nd St, Louisville, KY 40208",kroger.com,(502) 368-6075,,3.8,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2025849,-85.7974113,Supermarkets/Full-Service Groceries in Louisville 40214
Valu Market Iroquois Manor · Visited link,"5301 Mitscher Ave, Louisville, KY 40214",valumarket.com,(502) 361-9285,,4.1,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1713829,-85.8062605,Supermarkets/Full-Service Groceries in Louisville 40214
Kroger · Visited link,"5533 New Cut Rd, Louisville, KY 40214",kroger.com,(502) 361-7446,,4.0,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1443748,-85.8095084,Supermarkets/Full-Service Groceries in Louisville 40214
ALDI · Visited link,"3442 Preston Hwy, Louisville, KY 40213",stores.aldi.us,(855) 955-2534,,4.5,"Retail chain selling a range of grocery items, meat & dairy.",38.194908,-85.7669421,Supermarkets/Full-Service Groceries in Louisville 40214
Golden Key International Grocery Store · Visited link,"3821 Bardstown Rd, Louisville, KY 40218",goldenkeymarket.com,(502) 485-9009,,4.7,,38.196102,-85.6899745,Supermarkets/Full-Service Groceries in Louisville 40214
Kroger · Visited link,"4009 Poplar Level Rd, Louisville, KY 40213",kroger.com,(502) 454-3914,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2020134,-85.7438144,Supermarkets/Full-Service Groceries in Louisville 40214
Dollar Tree · Visited link,"2815 W Broadway Village, Louisville, KY 40211",dollartree.com,(502) 822-7891,,3.8,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2506182,-85.8350241,Supermarkets/Full-Service Groceries in Louisville 40214
Walmart Neighborhood Market · Visited link,"5360 Dixie Hwy, Louisville, KY 40216",walmart.com,(502) 447-4757,,4.1,"·
In-store shopping
·
In-store pickup",38.1575268,-85.8717948,Supermarkets/Full-Service Groceries in Louisville 40214
Kroger · Visited link,"2200 Brownsboro Rd, Louisville, KY 40206",kroger.com,(502) 897-1133,,3.8,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2578606,-85.7402846,Supermarkets/Full-Service Groceries in Louisville 40214
Iroquois Food Mart · Visited link,"5105 New Cut Rd, Louisville, KY 40214",fb.me,(502) 384-1086,,3.8,,38.163385,-85.8151432,Supermarkets/Full-Service Groceries in Louisville 40214
Family Dollar · Visited link,"1419 W Jefferson St, Louisville, KY 40203",familydollar.com,(502) 302-6513,,3.5,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2569131,-85.8108451,Supermarkets/Full-Service Groceries in Louisville 40214
Louisville Association for Community Economics · Visited link,"1300 W Muhammad Ali Blvd Unit #127, Louisville, KY 40203",lace.coop,(502) 286-3477,,5.0,,38.2569131,-85.8108451,Supermarkets/Full-Service Groceries in Louisville 40214
7 STAR FOOD MART · Visited link,"2121 Crums Ln, Louisville, KY 40216",,(502) 708-1067,,4.8,"·
In-store shopping",38.1947354,-85.8482381,Supermarkets/Full-Service Groceries in Louisville 40214
Family Dollar · Visited link,"1234 W Broadway, Louisville, KY 40203",familydollar.com,(502) 495-3591,,3.5,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2474661,-85.8090723,Supermarkets/Full-Service Groceries in Louisville 40214
Kroger Marketplace · Visited link,"4915A Dixie Hwy, Louisville, KY 40216",kroger.com,(502) 448-8215,,4.2,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1676681,-85.8624375,Supermarkets/Full-Service Groceries in Louisville 40214
Kroger · Visited link,"2440 Bardstown Rd, Louisville, KY 40205",kroger.com,(502) 459-9805,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.223086,-85.723325,Supermarkets/Full-Service Groceries in Louisville 40214
Family Dollar · Visited link,"3417 W Broadway, Louisville, KY 40211",familydollar.com,(502) 438-9682,,3.4,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2503207,-85.8455946,Supermarkets/Full-Service Groceries in Louisville 40214
Family Dollar · Visited link,"2124 Bank St, Louisville, KY 40212",familydollar.com,(502) 208-2845,,3.8,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2664909,-85.8199138,Supermarkets/Full-Service Groceries in Louisville 40214
Dollar General · Visited link,"1631 W Market St, Louisville, KY 40203",dollargeneral.com,(502) 792-0270,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2664909,-85.8199138,Supermarkets/Full-Service Groceries in Louisville 40214
Walmart Supercenter · Visited link,"2020 Bashford Manor Ln, Louisville, KY 40218",walmart.com,(502) 451-6766,,3.7,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1998257,-85.7032336,Supermarkets/Full-Service Groceries in Louisville 40214
The Fresh Market · Visited link,"1805 Rudy Ln, Louisville, KY 40207",stores.thefreshmarket.com,(502) 895-7593,,4.4,"Upscale grocery store chain with an old-world vibe offers local produce, prepared eats, wine & more.",38.27963,-85.6739229,Supermarkets/Full-Service Groceries in Louisville 40214
Family Dollar · Visited link,"3022 Portland Ave, Louisville, KY 40212",familydollar.com,(502) 438-9773,,3.3,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2731929,-85.8335519,Supermarkets/Full-Service Groceries in Louisville 40214
