name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Kroger · Visited link,"12611 Taylorsville Rd Ste 102, Louisville, KY 40299",kroger.com,(502) 261-0251,,3.8,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1887948,-85.5911977,Supermarkets/Full-Service Groceries in Louisville 40206
Scheler's Food Market · Visited link,"1397 S 2nd St St, Louisville, KY 40208",,(502) 635-2779,,4.1,"·
Delivery",38.2289827,-85.8299344,Supermarkets/Full-Service Groceries in Louisville 40206
Walmart Neighborhood Market · Visited link,"3800 Ruckriegel Pkwy, Jeffersontown, KY 40299",walmart.com,(502) 266-2685,,4.1,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1896931,-85.6363434,Supermarkets/Full-Service Groceries in Louisville 40206
Cash Saver Market · Visited link,"5024 Poplar Level Rd, Louisville, KY 40219",facebook.com,(502) 915-8022,,3.8,,38.1644077,-85.7525716,Supermarkets/Full-Service Groceries in Louisville 40206
Gordon Food Service Store · Visited link,"641 S Hurstbourne Pkwy, Louisville, KY 40222",gfsstore.com,(502) 326-1291,,4.5,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2382497,-85.6465305,Supermarkets/Full-Service Groceries in Louisville 40206
Price Less Foods · Visited link,"7813 Beulah Church Rd, Louisville, KY 40228",mypricelessfoods.com,(502) 239-7297,,4.3,"·
In-store shopping",38.1354774,-85.6842582,Supermarkets/Full-Service Groceries in Louisville 40206
Cliftboro Center · Visited link,"2200 Brownsboro Rd, Louisville, KY 40206",,(502) 897-1133,,4.1,"·
In-store pickup",38.2580288,-85.7762716,Supermarkets/Full-Service Groceries in Louisville 40206
Rainbow Blossom St Matthews · Visited link,"3738 Lexington Rd, Louisville, KY 40207",rainbowblossom.com,(502) 896-0189,,4.5,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.2520587,-85.7311557,Supermarkets/Full-Service Groceries in Louisville 40206
EL REY MARKET · Visited link,"7600 National Turnpike, Louisville, KY 40214",,(502) 384-0949,,4.2,,38.1392744,-85.8264156,Supermarkets/Full-Service Groceries in Louisville 40206
Golden Key International Grocery Store · Visited link,"3821 Bardstown Rd, Louisville, KY 40218",goldenkeymarket.com,(502) 485-9009,,4.7,,38.196102,-85.7260234,Supermarkets/Full-Service Groceries in Louisville 40206
Kingsley Meats & Catering · Visited link,"2701 Taylorsville Rd, Louisville, KY 40205",kingsleymeatsandcatering.com,(502) 459-7585,,4.7,"·
Dine-in
·
Takeout
·
Delivery",38.196102,-85.7260234,Supermarkets/Full-Service Groceries in Louisville 40206
Kroger · Visited link,"4211 S 3rd St, Louisville, KY 40214",kroger.com,(502) 368-3065,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1949549,-85.8367288,Supermarkets/Full-Service Groceries in Louisville 40206
Walmart Supercenter · Visited link,"2020 Bashford Manor Ln, Louisville, KY 40218",walmart.com,(502) 451-6766,,3.7,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1998257,-85.7392825,Supermarkets/Full-Service Groceries in Louisville 40206
EL REY TIENDA MEXICANA · Visited link,"8655 Preston Hwy, Louisville, KY 40219",facebook.com,(502) 890-5679,,4.1,,38.1277358,-85.7515767,Supermarkets/Full-Service Groceries in Louisville 40206
Bodega Mi Sueno · Visited link,"3646 Mall Rd, Louisville, KY 40218",,(502) 450-5661,,4.4,"·
Delivery",38.1976027,-85.7422698,Supermarkets/Full-Service Groceries in Louisville 40206
Kroger · Visited link,"2710 W Broadway, Louisville, KY 40211",kroger.com,(502) 778-3346,,3.5,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2485445,-85.8690146,Supermarkets/Full-Service Groceries in Louisville 40206
Viet Hoa Food Market · Visited link,"7100 Preston Hwy #107, Louisville, KY 40219",viet-hoa.com,(502) 964-4447,,4.3,"·
In-store shopping",38.1490232,-85.7665024,Supermarkets/Full-Service Groceries in Louisville 40206
Valu Market Iroquois Manor · Visited link,"5301 Mitscher Ave, Louisville, KY 40214",valumarket.com,(502) 361-9285,,4.1,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1713829,-85.8423094,Supermarkets/Full-Service Groceries in Louisville 40206
Dino's Bakery · Visited link,"4162 Bardstown Rd, Louisville, KY 40218",,(502) 493-2396,,4.1,"·
Delivery",38.1888236,-85.7154354,Supermarkets/Full-Service Groceries in Louisville 40206
Dollar Tree · Visited link,"Former Dry Cleaners, 2929 Preston Hwy, Louisville, KY 40217",dollartree.com,(502) 632-6237,,3.9,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2072076,-85.8093725,Supermarkets/Full-Service Groceries in Louisville 40206
Paul's Fruit Market · Visited link,"4990 US-42, Louisville, KY 40222",paulsfruit.com,(502) 426-5070,,4.7,"·
In-store shopping
·
In-store pickup",38.2831732,-85.7005769,Supermarkets/Full-Service Groceries in Louisville 40206
Kroger · Visited link,"2219 Holiday Manor Center, Louisville, KY 40222",kroger.com,(502) 425-6960,,4.1,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2831732,-85.7005769,Supermarkets/Full-Service Groceries in Louisville 40206
Douglass Loop Farmers Market · Visited link,"2005 Douglass Blvd, Louisville, KY 40205",douglassloopfarmersmarket.org,(502) 794-8237,,4.8,,38.2254773,-85.7660278,Supermarkets/Full-Service Groceries in Louisville 40206
Pic Pac Southside Drive · Visited link,"6629 Southside Dr, Louisville, KY 40214",facebook.com,(502) 366-9389,,4.2,"·
In-store pickup",38.1595779,-85.8362719,Supermarkets/Full-Service Groceries in Louisville 40206
Kroger · Visited link,"520 N 35th St, Louisville, KY 40212",kroger.com,(502) 776-3713,,3.9,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2703575,-85.8776406,Supermarkets/Full-Service Groceries in Louisville 40206
Circle K · Visited link,"5001 Preston Hwy, Louisville, KY 40213",circlek.com,(502) 969-4367,,3.5,"·
In-store pickup",38.1759981,-85.7852098,Supermarkets/Full-Service Groceries in Louisville 40206
Save A Lot · Visited link,"4148 Taylor Blvd, Louisville, KY 40215",savealot.com,(502) 367-8433,,4.3,Discount supermarket chain carrying brand-name & private-label grocery items.,38.1813941,-85.8563014,Supermarkets/Full-Service Groceries in Louisville 40206
Butchertown Grocery Bakery · Visited link,"743 E Main St, Louisville, KY 40202",instagram.com,(502) 742-8315 ext. 2,,4.6,,38.2547511,-85.8100019,Supermarkets/Full-Service Groceries in Louisville 40206
Kroger · Visited link,"5533 New Cut Rd, Louisville, KY 40214",kroger.com,(502) 361-7446,,4.0,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1443748,-85.8455573,Supermarkets/Full-Service Groceries in Louisville 40206
Kroger Marketplace · Visited link,"4915A Dixie Hwy, Louisville, KY 40216",kroger.com,(502) 448-8215,,4.2,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.1676681,-85.8984864,Supermarkets/Full-Service Groceries in Louisville 40206
Paul's Fruit Market · Visited link,"12119 Shelbyville Rd, Middletown, KY 40243",paulsfruit.com,(502) 253-0072,,4.7,"·
In-store pickup",38.2482148,-85.601123,Supermarkets/Full-Service Groceries in Louisville 40206
"Morris Deli, Liquor & Catering · Visited link","2228 Taylorsville Rd, Louisville, KY 40205",morrisdelicatering.com,(502) 458-1668,,4.8,"·
Takeout
·
Delivery",38.2231521,-85.7555389,Supermarkets/Full-Service Groceries in Louisville 40206
Target · Visited link,"3600 Mall Rd, Louisville, KY 40218",target.com,(502) 456-6768,,4.1,"Retail chain offering home goods, clothing, electronics & more, plus exclusive designer collections.",38.2231521,-85.7555389,Supermarkets/Full-Service Groceries in Louisville 40206
Jay Hind - International Grocery Store · Visited link,"1941 S Hurstbourne Pkwy, Louisville, KY 40220",,(502) 742-2025,,4.6,"·
In-store shopping",38.2161146,-85.6569396,Supermarkets/Full-Service Groceries in Louisville 40206
Dollar Tree · Visited link,"5713 Preston Hwy, E Indian Trail, Louisville, KY 40219",dollartree.com,(502) 579-8460,,3.8,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1665913,-85.7763858,Supermarkets/Full-Service Groceries in Louisville 40206
Meijer · Visited link,"9500 Preston Hwy, Louisville, KY 40229",meijer.com,(502) 962-3700,,4.3,"Chain retailer featuring brand-name groceries plus apparel, electronics & more.",38.1123676,-85.7515906,Supermarkets/Full-Service Groceries in Louisville 40206
Publix Super Market at Terra Crossing · Visited link,"2500 Terra Crossing Blvd, Louisville, KY 40245",publix.com,(502) 885-7662,,4.5,"Supermarket chain with a wide selection of groceries, plus deli & bakery departments.",38.2727686,-85.5698715,Supermarkets/Full-Service Groceries in Louisville 40206
Omar liquor plus · Visited link,"331 E Oak St, Louisville, KY 40203",,(502) 561-0868,,3.8,,38.2343762,-85.821857,Supermarkets/Full-Service Groceries in Louisville 40206
Kroger · Visited link,"9501 Westport Rd, Louisville, KY 40241",kroger.com,(502) 425-0065,,4.0,"Large supermarket chain with deli & bakery departments, plus health & beauty products.",38.2884083,-85.6466637,Supermarkets/Full-Service Groceries in Louisville 40206
Walmart Supercenter · Visited link,"4840 Outer Loop, Louisville, KY 40219",walmart.com,(502) 313-6351,,3.8,"·
In-store shopping
·
Curbside pickup
·
Delivery",38.1360205,-85.7439632,Supermarkets/Full-Service Groceries in Louisville 40206
Supermercado Guanajuato #1 · Visited link,"9901 La Grange Rd, Louisville, KY 40223",supermercadoguanajuato.com,(502) 425-2961,,4.3,"·
In-store shopping",38.2717841,-85.6416716,Supermarkets/Full-Service Groceries in Louisville 40206
Haymarket at River Road · Visited link,"3020 River Rd, Louisville, KY 40207",haymkt.com,(502) 576-5760,,4.3,,38.27822,-85.768247,Supermarkets/Full-Service Groceries in Louisville 40206
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.2415957,-85.8163981,Supermarkets/Full-Service Groceries in Louisville 40206
