name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Dollar Tree · Visited link,"4060 Taylorsville Road Hikes Point Plaza, Louisville, KY 40220",dollartree.com,(502) 579-8405,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Family Dollar · Visited link,"5312 S 3rd St Iroquois Manor, Louisville, KY 40214",familydollar.com,(502) 653-5319,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Dollar General · Visited link,"1207 Gilmore Ln, Louisville, KY 40213",dollargeneral.com,(502) 785-0740,,3.7,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Community Dollar Retail · Visited link,"1679 Old Preston Hwy N # 16, Louisville, KY 40229",,(502) 277-1355,,4.7,,38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Family Dollar · Visited link,"3036 Wilson Ave, Louisville, KY 40211",familydollar.com,(502) 276-6529,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Dollar Tree · Visited link,"5713 Preston Hwy, E Indian Trail, Louisville, KY 40219",dollartree.com,(502) 579-8460,,3.8,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Dollar General · Visited link,"3808 7th Street Rd, Louisville, KY 40216",dollargeneral.com,(502) 792-9639,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Family Dollar · Visited link,"3417 W Broadway, Louisville, KY 40211",familydollar.com,(502) 438-9682,,3.4,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Dollar Tree · Visited link,"4241 Outer Loop Tymberwood, Louisville, KY 40219",dollartree.com,(502) 715-4006,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Dollar Tree · Visited link,"4800 Bardstown Road Former Walgreens Bardstown, Louisville, KY 40291",dollartree.com,(502) 916-7345,,4.4,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Dollar General · Visited link,"1201 Dixie Hwy, Louisville, KY 40210",dollargeneral.com,(502) 632-7060,,3.6,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Family Dollar · Visited link,"2421 W Market St, Louisville, KY 40212",familydollar.com,(502) 313-0050,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Dollar Tree · Visited link,"Breckenridge Plaza, 3421 Breckenridge Ln, Louisville, KY 40220",dollartree.com,(941) 233-8640,,1.8,"·
In-store shopping",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Dollar Tree · Visited link,"4934 Manslick Rd Former Coxs, Louisville, KY 40216",dollartree.com,(502) 313-9014,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Dollar Tree · Visited link,"Park Place Shopping Center, 9070 Dixie Hwy, Louisville, KY 40258",dollartree.com,(502) 208-1485,,4.2,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Dollar General · Visited link,"3517 Cane Run Rd, Louisville, KY 40211",dollargeneral.com,(502) 805-6985,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2468027,-86.0465051,Dollar/Discount Stores in Louisville 40202
Dollar Tree · Visited link,"Beulah Church Shopping Center, 7813 Beulah Church Rd #116-118, Louisville, KY 40228",dollartree.com,(502) 632-4923,,3.6,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.135925,-85.9008986,Dollar/Discount Stores in Louisville 40202
Family Dollar · Visited link,"3277 Taylor Blvd, Louisville, KY 40215",familydollar.com,(502) 473-9403,,3.8,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2023815,-86.0688812,Dollar/Discount Stores in Louisville 40202
Everything Dollar store · Visited link,"4443 Cane Run Rd #112, Louisville, KY 40216",,(502) 916-7231,,3.0,,38.2023815,-86.0688812,Dollar/Discount Stores in Louisville 40202
Dollar Tree · Visited link,"Southgate Center, 5023 Mud Ln #100, Louisville, KY 40229",dollartree.com,(502) 694-7680,,4.4,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2023815,-86.0688812,Dollar/Discount Stores in Louisville 40202
