name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Dollar General · Visited link,"3808 7th Street Rd, Louisville, KY 40216",dollargeneral.com,(502) 792-9639,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2664909,-85.9280605,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"1631 W Market St, Louisville, KY 40203",dollargeneral.com,(502) 792-0270,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2664909,-85.9280605,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"1207 Gilmore Ln, Louisville, KY 40213",dollargeneral.com,(502) 785-0740,,3.7,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2664909,-85.9280605,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"4149 Taylor Blvd, Louisville, KY 40215",dollargeneral.com,(502) 309-9470,,3.5,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2664909,-85.9280605,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"409 W Oak St, Louisville, KY 40203",dollargeneral.com,(502) 665-0698,,2.6,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2664909,-85.9280605,Dollar/Discount Stores in Louisville 40212
Dollar Tree · Visited link,"Southland Terrace, 3923 7th Street Rd, Louisville, KY 40216",dollartree.com,(502) 901-6988,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2664909,-85.9280605,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"3517 Cane Run Rd, Louisville, KY 40211",dollargeneral.com,(502) 805-6985,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2664909,-85.9280605,Dollar/Discount Stores in Louisville 40212
Family Dollar · Visited link,"3901 W Market St, Louisville, KY 40212",familydollar.com,(502) 901-6001,,3.3,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2664909,-85.9280605,Dollar/Discount Stores in Louisville 40212
Dollar Tree · Visited link,"Former Dry Cleaners, 2929 Preston Hwy, Louisville, KY 40217",dollartree.com,(502) 632-6237,,3.9,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2664909,-85.9280605,Dollar/Discount Stores in Louisville 40212
Dollar Tree · Visited link,"2221 Hikes Lane Bardstown Square, Louisville, KY 40218",dollartree.com,(502) 715-4281,,3.6,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.200314,-85.8040753,Dollar/Discount Stores in Louisville 40212
Dollar Tree · Visited link,"4121 Shelbyville Rd St Matthews Pavilion, Louisville, KY 40207",dollartree.com,(502) 710-0545,,4.3,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.200314,-85.8040753,Dollar/Discount Stores in Louisville 40212
"DERBY DOLLAR STORE, LLC · Visited link","5057 Poplar Level Rd, Louisville, KY 40219",,,,,,38.200314,-85.8040753,Dollar/Discount Stores in Louisville 40212
Dollar Smart · Visited link,"4110 Taylor Blvd, Louisville, KY 40215",,(502) 368-9383,,4.2,,38.182429,-85.9283676,Dollar/Discount Stores in Louisville 40212
Dollar Tree · Visited link,"2815 W Broadway Village, Louisville, KY 40211",dollartree.com,(502) 822-7891,,3.8,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.182429,-85.9283676,Dollar/Discount Stores in Louisville 40212
Dollar General Market · Visited link,"3430 Taylor Blvd, Louisville, KY 40215",dollargeneral.com,(502) 438-9080,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.182429,-85.9283676,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"2701 Dixie Hwy, Louisville, KY 40216",dollargeneral.com,(502) 632-6780,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.182429,-85.9283676,Dollar/Discount Stores in Louisville 40212
Dollar Tree · Visited link,"4060 Taylorsville Road Hikes Point Plaza, Louisville, KY 40220",dollartree.com,(502) 579-8405,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2176975,-85.7670048,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"3943 Taylorsville Rd, Louisville, KY 40220",dollargeneral.com,(502) 272-0700,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2176975,-85.7670048,Dollar/Discount Stores in Louisville 40212
Family Dollar · Visited link,"723 Gagel Ave, Louisville, KY 40216",familydollar.com,(502) 509-6090,,3.9,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.171381,-85.9431427,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"2324 W Broadway, Louisville, KY 40211",dollargeneral.com,(502) 785-8326,,3.7,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.171381,-85.9431427,Dollar/Discount Stores in Louisville 40212
Dollar Tree · Visited link,"6801, 156 Dixie Hwy #155, Louisville, KY 40258",dollartree.com,(502) 654-8680,,4.3,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.171381,-85.9431427,Dollar/Discount Stores in Louisville 40212
Family Dollar · Visited link,"Cliffside Plaza, 1961 Brownsboro Rd, Louisville, KY 40206",familydollar.com,(502) 822-7939,,3.5,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2602857,-85.8534508,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"7427 3rd Street Rd, Louisville, KY 40214",dollargeneral.com,(502) 785-5290,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1437914,-85.9211637,Dollar/Discount Stores in Louisville 40212
Family Dollar · Visited link,"3417 W Broadway, Louisville, KY 40211",familydollar.com,(502) 438-9682,,3.4,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2503207,-85.9537413,Dollar/Discount Stores in Louisville 40212
Family Dollar · Visited link,"Southland Shp Ctr, 6621 Southside Dr, Louisville, KY 40214",familydollar.com,(502) 822-7938,,3.7,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2503207,-85.9537413,Dollar/Discount Stores in Louisville 40212
Dollar Tree · Visited link,"4934 Manslick Rd Former Coxs, Louisville, KY 40216",dollartree.com,(502) 313-9014,,4.0,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.2503207,-85.9537413,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"1201 Dixie Hwy, Louisville, KY 40210",dollargeneral.com,(502) 632-7060,,3.6,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2503207,-85.9537413,Dollar/Discount Stores in Louisville 40212
Family Dollar · Visited link,"1234 W Broadway, Louisville, KY 40203",familydollar.com,(502) 495-3591,,3.5,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2503207,-85.9537413,Dollar/Discount Stores in Louisville 40212
Everything Dollar store · Visited link,"4443 Cane Run Rd #112, Louisville, KY 40216",,(502) 916-7231,,3.0,,38.2503207,-85.9537413,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"2106 Brownsboro Rd, N Clifton Ave, Louisville, KY 40206",dollargeneral.com,(502) 272-0763,,2.3,"·
Delivery",38.2583921,-85.8496634,Dollar/Discount Stores in Louisville 40212
Family Dollar · Visited link,"4126 Taylor Blvd Hazelwood Shp Ctr, Louisville, KY 40215",familydollar.com,(502) 916-7084,,3.8,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.1821751,-85.9283592,Dollar/Discount Stores in Louisville 40212
Dollar General · Visited link,"4207 Medallion Ct, Louisville, KY 40219",dollargeneral.com,(502) 632-7085,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1668836,-85.8266644,Dollar/Discount Stores in Louisville 40212
