name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Dollar General · Visited link,"3517 Cane Run Rd, Louisville, KY 40211",dollargeneral.com,(502) 805-6985,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.180126,-85.9269636,Dollar/Discount Stores in Louisville 40217
Dollar Tree · Visited link,"165 Outer Loop, 127 New Cut Rd MktCtr, Louisville, KY 40214",dollartree.com,(502) 654-8740,,4.3,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.180126,-85.9269636,Dollar/Discount Stores in Louisville 40217
Dollar General · Visited link,"8641 Preston Hwy, Louisville, KY 40219",dollargeneral.com,(502) 785-1115,,4.0,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1282212,-85.8237642,Dollar/Discount Stores in Louisville 40217
Family Dollar · Visited link,"3277 Taylor Blvd, Louisville, KY 40215",familydollar.com,(502) 473-9403,,3.8,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40217
Dollar General · Visited link,"3808 7th Street Rd, Louisville, KY 40216",dollargeneral.com,(502) 792-9639,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40217
Family Dollar · Visited link,"5312 S 3rd St Iroquois Manor, Louisville, KY 40214",familydollar.com,(502) 653-5319,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40217
Dollar General · Visited link,"2324 W Broadway, Louisville, KY 40211",dollargeneral.com,(502) 785-8326,,3.7,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40217
Family Dollar · Visited link,"Southland Shp Ctr, 6621 Southside Dr, Louisville, KY 40214",familydollar.com,(502) 822-7938,,3.7,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40217
Family Dollar · Visited link,"3036 Wilson Ave, Louisville, KY 40211",familydollar.com,(502) 276-6529,,3.6,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2023815,-85.9246857,Dollar/Discount Stores in Louisville 40217
Family Dollar · Visited link,"Target Center, 7100 Preston Hwy, Louisville, KY 40219",familydollar.com,(234) 205-1417,,3.4,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.1490898,-85.8387146,Dollar/Discount Stores in Louisville 40217
Dollar Tree · Visited link,"2221 Hikes Lane Bardstown Square, Louisville, KY 40218",dollartree.com,(502) 715-4281,,3.6,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1490898,-85.8387146,Dollar/Discount Stores in Louisville 40217
Family Dollar · Visited link,"2124 Bank St, Louisville, KY 40212",familydollar.com,(502) 208-2845,,3.8,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2664909,-85.9280605,Dollar/Discount Stores in Louisville 40217
Dollar Tree · Visited link,"4856 Cane Run Rd, Louisville, KY 40216",dollartree.com,(502) 975-3583,,4.2,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.181119,-86.0030151,Dollar/Discount Stores in Louisville 40217
Dollar General · Visited link,"2701 Dixie Hwy, Louisville, KY 40216",dollargeneral.com,(502) 632-6780,,3.9,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.181119,-86.0030151,Dollar/Discount Stores in Louisville 40217
Family Dollar · Visited link,"Cliffside Plaza, 1961 Brownsboro Rd, Louisville, KY 40206",familydollar.com,(502) 822-7939,,3.5,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.2602857,-85.8534508,Dollar/Discount Stores in Louisville 40217
Dollar Tree · Visited link,"Tradewinds Plaza, 4443 Cane Run Rd, Louisville, KY 40216",dollartree.com,(502) 654-8010,,4.1,"Chain offering a mix of household items, beauty products, food & more at discount prices.",38.1951676,-85.9843172,Dollar/Discount Stores in Louisville 40217
Family Dollar · Visited link,"3022 Portland Ave, Louisville, KY 40212",familydollar.com,(502) 438-9773,,3.3,"Discount chain carrying a variety of goods, including groceries, household items & beauty products.",38.1951676,-85.9843172,Dollar/Discount Stores in Louisville 40217
