name,address,website,phone_number,reviews_count,reviews_average,summary,latitude,longitude,search_keyword
Thorntons · Visited link,"4170 Taylor Blvd, Louisville, KY 40215",thorntonsinc.com,(502) 366-4928,,3.8,,38.17984,-85.8559078,Corner Stores in Louisville 40206
Speedway · Visited link,"4565 Poplar Level Rd, Louisville, KY 40213",speedway.com,(502) 969-1085,,3.5,,38.1836292,-85.7706932,Corner Stores in Louisville 40206
The Hat Don · Visited link,"800 E Kentucky St, Louisville, KY 40204",,(260) 702-5095,,,,38.2366696,-85.8126832,Corner Stores in Louisville 40206
Circle K · Visited link,"4701 S 3rd St, Louisville, KY 40214",circlek.com,(502) 367-0292,,2.9,,38.181228,-85.8379208,Corner Stores in Louisville 40206
Thorntons · Visited link,"3726 Taylorsville Rd, Louisville, KY 40220",thorntonsinc.com,(502) 479-0067,,3.5,,38.220367,-85.7161678,Corner Stores in Louisville 40206
Moie's · Visited link,"1636 W Oak St, Louisville, KY 40210",,,,2.5,,38.2369551,-85.8548399,Corner Stores in Louisville 40206
The Purple Store Grand Foodmart · Visited link,"1100 Dixie Hwy, Louisville, KY 40210",,(502) 776-0782,,5.0,,38.2369551,-85.8548399,Corner Stores in Louisville 40206
Taylor Boulevard Pic-Pac · Visited link,"3110 Taylor Blvd, Louisville, KY 40215",facebook.com,(502) 367-2060,,4.4,,38.2369551,-85.8548399,Corner Stores in Louisville 40206
Sunoco · Visited link,"3039 Taylor Blvd, Louisville, KY 40208",sunoco.com,(502) 636-4246,,4.3,,38.2369551,-85.8548399,Corner Stores in Louisville 40206
Urban Express Mini Mart · Visited link,"207 W Ormsby Ave, Louisville, KY 40203",,,,,,38.2369551,-85.8548399,Corner Stores in Louisville 40206
Speedway · Visited link,"2965 Breckenridge Ln, Louisville, KY 40220",speedway.com,(502) 459-3230,,3.5,,38.2185847,-85.7006239,Corner Stores in Louisville 40206
Scotts Food Mart & Deli · Visited link,"1810 Berry Blvd, Louisville, KY 40215",,(502) 368-1398,,3.3,"·
Delivery",38.1963663,-85.8685908,Corner Stores in Louisville 40206
Dollar General · Visited link,"409 W Oak St, Louisville, KY 40203",dollargeneral.com,(502) 665-0698,,2.6,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1963663,-85.8685908,Corner Stores in Louisville 40206
The Hat Don · Visited link,"1506 S Shelby St, Louisville, KY 40217",,(260) 702-5095,,3.0,,38.2248283,-85.8150048,Corner Stores in Louisville 40206
Smoke N Snacks Mini Mart · Visited link,"1029 US-150, Louisville, KY 40204",m.facebook.com,,,,,38.2248283,-85.8150048,Corner Stores in Louisville 40206
Food Mart · Visited link,"4309 Crittenden Dr, Louisville, KY 40209",,,,2.0,,38.2248283,-85.8150048,Corner Stores in Louisville 40206
BP · Visited link,"2704 Crittenden Dr, Louisville, KY 40209",bp.com,(502) 384-9134,,3.3,,38.2248283,-85.8150048,Corner Stores in Louisville 40206
oasis pizza & food mart · Visited link,"1036 S 4th St, Louisville, KY 40203",,(502) 742-9008,,1.0,,38.2248283,-85.8150048,Corner Stores in Louisville 40206
St Matthews Mini Mart · Visited link,"1036 S 4th St, Louisville, KY 40203",,(502) 742-9008,,1.0,,38.2248283,-85.8150048,Corner Stores in Louisville 40206
Thorntons · Visited link,"3255 Bardstown Rd, Louisville, KY 40205",mythorntons.com,(502) 479-6079,,4.0,"Convenience-store chain with grab-&-go food, packaged snacks & drinks, plus gasoline.",38.2520043,-85.729683,Corner Stores in Louisville 40206
Thorntons · Visited link,"4154 Bardstown Rd, Louisville, KY 40218",thorntonsinc.com,(502) 499-0439,,3.0,,38.189392,-85.7154278,Corner Stores in Louisville 40206
Speedway · Visited link,"2720 Taylorsville Rd, Louisville, KY 40205",speedway.com,(502) 456-6029,,3.8,,38.189392,-85.7154278,Corner Stores in Louisville 40206
Thorntons · Visited link,"4500 Shelbyville Rd, Louisville, KY 40207",thorntonsinc.com,(502) 896-2654,,3.1,,38.25075,-85.7052578,Corner Stores in Louisville 40206
Poplar Level Food Mart · Visited link,"4903 Poplar Level Rd, Louisville, KY 40219",,(502) 964-5417,,1.0,,38.1712072,-85.75604,Corner Stores in Louisville 40206
Speedway · Visited link,"4308 Bishop Ln, Louisville, KY 40218",speedway.com,(502) 451-3887,,3.2,"Gas-station & convenience-store chain with grab-&-go food, plus hot & cold beverages.",38.1712072,-85.75604,Corner Stores in Louisville 40206
Thorntons · Visited link,"4516 Poplar Level Rd, Louisville, KY 40213",thorntonsinc.com,(502) 964-6570,,3.1,,38.1712072,-85.75604,Corner Stores in Louisville 40206
Marathon Gas · Visited link,"1054 Barret Ave, Louisville, KY 40204",marathonbrand.com,(502) 451-8730,,2.8,"·
Diesel gas",38.2349276,-85.7993607,Corner Stores in Louisville 40206
Super Stop Market · Visited link,"7303 Preston Hwy, Louisville, KY 40219",superstopstores.com,(502) 968-9159,,4.3,,38.1463889,-85.7626975,Corner Stores in Louisville 40206
Thorntons · Visited link,"4500 S 3rd St, Louisville, KY 40214",thorntonsinc.com,(502) 361-1057,,3.3,,38.1888989,-85.83773,Corner Stores in Louisville 40206
Marathon Gas · Visited link,"3400 Taylor Blvd, Louisville, KY 40215",,(502) 361-9011,,3.9,,38.1888989,-85.83773,Corner Stores in Louisville 40206
Dollar General Market · Visited link,"3430 Taylor Blvd, Louisville, KY 40215",dollargeneral.com,(502) 438-9080,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.1888989,-85.83773,Corner Stores in Louisville 40206
Marathon Gas · Visited link,"1001 Breckenridge Ln, Louisville, KY 40207",,(502) 896-6200,,1.5,,38.2326334,-85.7097007,Corner Stores in Louisville 40206
Nulu Food Mart · Visited link,"528 E Liberty St, Louisville, KY 40202",,(502) 883-1451,,3.5,,38.2507379,-85.8148551,Corner Stores in Louisville 40206
Thorntons · Visited link,"2700 Fern Valley Rd, Louisville, KY 40213",thorntonsinc.com,(502) 966-8919,,3.0,,38.15679,-85.7878479,Corner Stores in Louisville 40206
Shell · Visited link,"1025 W Broadway, Louisville, KY 40203",find.shell.com,(502) 690-7365,,3.1,,38.247496,-85.8411004,Corner Stores in Louisville 40206
Baders Food Mart · Visited link,"300 S 1st St, Louisville, KY 40202",,(502) 584-8412,,2.3,,38.247496,-85.8411004,Corner Stores in Louisville 40206
Marathon Gas · Visited link,"1506 S Shelby St, Louisville, KY 40217",marathonbrand.com,(502) 636-1953,,2.2,,38.247496,-85.8411004,Corner Stores in Louisville 40206
Dollar General · Visited link,"2701 S 4th St, Louisville, KY 40208",dollargeneral.com,(502) 792-0689,,4.0,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.247496,-85.8411004,Corner Stores in Louisville 40206
Speedway · Visited link,"6821 Southside Dr, Louisville, KY 40214",speedway.com,(502) 366-8338,,3.6,,38.1586274,-85.8364995,Corner Stores in Louisville 40206
Circle K · Visited link,"4300 Shelbyville Rd, Louisville, KY 40207",circlek.com,(502) 895-1291,,2.8,,38.250946,-85.7080228,Corner Stores in Louisville 40206
bp · Visited link,"1054 Barret Ave, Louisville, KY 40204",map.bp.com,(502) 451-8730,,3.0,,38.2350661,-85.7995587,Corner Stores in Louisville 40206
EZ Mart · Visited link,"3420 Frankfort Ave, Louisville, KY 40207",,,,5.0,,38.2537897,-85.7403622,Corner Stores in Louisville 40206
Neighborhood Food Mart Inc · Visited link,"542 Lampton St, Louisville, KY 40203",,(502) 583-2762,,4.6,,38.2415957,-85.8163981,Corner Stores in Louisville 40206
Murphy USA · Visited link,"2018 Bashford Manor Ln, Louisville, KY 40218",murphyusa.com,(502) 454-9770,,4.0,,38.199844,-85.7417188,Corner Stores in Louisville 40206
Webb's Market · Visited link,"2018 Bashford Manor Ln, Louisville, KY 40218",murphyusa.com,(502) 454-9770,,4.0,,38.199844,-85.7417188,Corner Stores in Louisville 40206
bp · Visited link,"3301 Newburg Rd, Louisville, KY 40218",map.bp.com,(502) 452-6166,,3.1,,38.20109,-85.7575958,Corner Stores in Louisville 40206
bp · Visited link,"1735 Newburg Rd, Louisville, KY 40205",map.bp.com,(502) 749-6002,,2.9,,38.20109,-85.7575958,Corner Stores in Louisville 40206
Alrasoul Food Mart · Visited link,"7141 Southside Dr, Louisville, KY 40214",,(502) 363-2670,,3.2,,38.1512134,-85.8384491,Corner Stores in Louisville 40206
A Reader's Corner- AN ONLINE BUSINESS · Visited link,,areaderscorner.com,(502) 897-5578,,4.7,,46.423669,-130.0148064,Corner Stores in Louisville 40206
Marathon · Visited link,"931 Dixie Hwy, Louisville, KY 40210",,,,4.3,,38.2428918,-85.8564692,Corner Stores in Louisville 40206
Marathon Gas · Visited link,"5620 S 3rd St, Louisville, KY 40214",,(502) 368-9121,,3.7,,38.1685684,-85.8408953,Corner Stores in Louisville 40206
Maha Mart · Visited link,"1320 Gilmore Ln, Louisville, KY 40213",,(502) 600-4741,,,,38.1801404,-85.7743825,Corner Stores in Louisville 40206
Marathon Gas · Visited link,"5000 Shepherdsville Rd, Louisville, KY 40228",,(502) 969-6448,,4.3,"·
Diesel gas",38.1783682,-85.7320403,Corner Stores in Louisville 40206
bp · Visited link,"1871 Berry Blvd, Louisville, KY 40215",map.bp.com,(502) 361-8707,,3.5,,38.1970386,-85.8707175,Corner Stores in Louisville 40206
The Little Store · Visited link,"1144 S 26th St, Louisville, KY 40210",,(502) 830-4373,,4.9,"·
Delivery",38.1970386,-85.8707175,Corner Stores in Louisville 40206
Sunoco Gas · Visited link,"3420 Frankfort Ave, Louisville, KY 40207",,(828) 855-6309,,4.0,,38.2537892,-85.7403625,Corner Stores in Louisville 40206
Hannah's One Stop Shop · Visited link,"3451 Taylor Blvd, Louisville, KY 40215",,(502) 403-3085,,,"·
In-store shopping
·
In-store pickup
·
Delivery",38.1974447,-85.8545624,Corner Stores in Louisville 40206
Shell · Visited link,"4309 Crittenden Dr, Louisville, KY 40209",find.shell.com,(502) 653-7990,,3.2,,38.1974447,-85.8545624,Corner Stores in Louisville 40206
"Fancy's Sunshine Snacks, LLC · Visited link","601 W Broadway, Louisville, KY 40202",,(502) 583-3885,,,"·
Takeout
·
Delivery",38.2469903,-85.8345741,Corner Stores in Louisville 40206
Shell · Visited link,"300 S 1st St, Louisville, KY 40202",find.shell.com,(502) 584-8412,,2.9,,38.2469903,-85.8345741,Corner Stores in Louisville 40206
Thorntons · Visited link,"2007 Brownsboro Rd, Louisville, KY 40206",thorntonsinc.com,(502) 897-2951,,2.9,,38.2599397,-85.7789042,Corner Stores in Louisville 40206
Boone’s BP · Visited link,"3320 Frankfort Ave, Louisville, KY 40206",bp.com,(502) 721-0043,,4.1,,38.2599397,-85.7789042,Corner Stores in Louisville 40206
CVS · Visited link,"2222 Bardstown Rd, Louisville, KY 40205",cvs.com,(502) 459-6563,,1.9,"Drugstore chain selling a variety of beauty & health products, plus some grocery & household items.",38.2599397,-85.7789042,Corner Stores in Louisville 40206
CVS · Visited link,"3229 Poplar Level Rd, Louisville, KY 40213",cvs.com,(502) 634-3689,,3.0,"Drugstore chain selling a variety of beauty & health products, plus some grocery & household items.",38.210972,-85.7891146,Corner Stores in Louisville 40206
Dollar General · Visited link,"2817 Del Rio Pl, Louisville, KY 40220",dollargeneral.com,(502) 805-5206,,3.8,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.2147094,-85.7269438,Corner Stores in Louisville 40206
Alisha Malhotra Llc Dba Speedymart #25 25 · Visited link,"1054 Barret Ave, Louisville, KY 40204",,,,,,38.234875,-85.7995297,Corner Stores in Louisville 40206
Shree Ambe LLC - Stop N Go Foodmart · Visited link,"5015 Poplar Level Rd, Louisville, KY 40219",,,,,,38.165939,-85.7523348,Corner Stores in Louisville 40206
Dollar General · Visited link,"1207 Gilmore Ln, Louisville, KY 40213",dollargeneral.com,(502) 785-0740,,3.7,"Bargain retail chain selling a range of household goods, groceries, beauty products & more.",38.165939,-85.7523348,Corner Stores in Louisville 40206
B Quick Food Mart · Visited link,"7600 3rd Street Rd, Louisville, KY 40214",,(502) 365-3942,,3.8,,38.1405179,-85.8545689,Corner Stores in Louisville 40206
Pacmans Food Mart · Visited link,"201 N 19th St, Louisville, KY 40203",,,,4.6,,38.2608325,-85.8529554,Corner Stores in Louisville 40206
